platform,liked_count,ip_location,time,content,judge,summary,stance1,stance2,stance3,stance4,stance5
bili,69,四川,2023-10-24,流浪猫狗是必须给予捕捉的这是毫无疑问的，至于捕捉之后为了不浪费纳税人的钱，不想让猫狗直接被无害化处理或者安乐色，愿意为这些猫狗花钱的人，牵头建立个流浪猫狗基金会，在捕捉后的一个星期到两个星期的暂时圈养时间就由基金会支付，后期领养人需要登记，猫狗安装记录，发现弃养从重处罚等等手段就完事了,有关, 建立流浪猫狗基金会,0.5519865353902181,0.6150731643040975,0.60512642065684,0.5821334520975748,0.4710969924926758
bili,56,新疆,2023-10-24,给动物安乐死从来都不是为了动物，是安慰人的…所谓的给它个痛快，还不是人的主观想法，为了不觉得自己残忍而已，类似的还有解剖大体老师要先上麻药，军马是战友死了要吃也得交换着吃。我的看法是人性是需要装饰的，但不能脱离现实。目前没人能给那么多流浪狗付安乐死的钱，或者说目前没有那个闲钱玩自我满足。,有关, 没有人愿意为流浪狗买单,0.6040752728780111,0.6076505184173584,0.537443200747172,0.5939876635869344,0.5037188529968262
bili,62,安徽,2023-10-23,人权都没保障还考虑畜牲？,无关, 人权都没保障还考虑畜牲？,0.436472217241923,0.3924240271250407,0.5181607405344645,0.5713536739349365,0.6466294129689535
bili,53,黑龙江,2023-10-24,《100多例已经很低了，我觉得不给他注射疫苗也没事》,有关, 给流浪狗打疫苗,0.5300499200820923,0.5318795839945475,0.5779738028844198,0.6149521668752035,0.482410987218221
bili,47,福建,2023-10-24,根据《中华人民共和国家犬管理条例》第四条，凡未注射狂犬病疫苗的犬（包括无标记犬），一律视为野犬，公安人员、民兵以及广大群众都有权捕杀，不负任何责任2。,有关, 根据规定，流浪狗应被视为野犬，可以被任何人捕杀。,0.5679112275441488,0.5076742172241211,0.5089044570922852,0.517237385114034,0.446131944656372
bili,41,西藏,2023-10-24,我这里 晚上过了九点半 流浪狗比行人都多。流浪狗报团 满大街乱窜 夜里出门不带防身物品真的会害怕。,有关, 流浪狗太多,0.7347248395284017,0.7730821768442789,0.6366765896479288,0.6441532373428345,0.4801975091298421
bili,42,河北,2023-10-24,这东西繁殖能力生存能力和耗子是一样的，再加上只要有人养宠物就一定会有一部分成为流浪动物，不论是主观遗弃还是客观上它自己跑了，全面捕杀肯定能控制数量而且不可能灭绝,有关, 全面捕杀,0.5104115009307861,0.3886075814565022,0.579889973004659,0.6246017615000407,0.535852829615275
bili,39,山东,2023-10-24,如果不捕杀也可以，我给这些反对捕杀流浪狗的爱狗人士们出个招，就是成立一个基金会，这些反对捕杀的爱狗人士定期往里面打钱，如果有人被流浪狗咬了，可以申请资金打疫苗，如果因为狂犬病发作人没了，那么也可以申请获得补偿，这样别人就无法反对你们了。,有关, 【观点】成立基金，定期捐款，申请资金打疫苗或补偿。,0.2012259364128112,0.2541735370953877,0.5158634583155314,0.5259045759836832,0.4824447234471639
bili,34,河北,2023-10-24,"“100多个已经很低了啊”，这是人说的话吗。100多人的离世背后是100多个家庭的破碎，因为没到你头上所以可以很轻松无所谓的说出“100多个人已经很低了啊”这句话，真是丧尽人性的东西。
这波支持户子，畜牲优先级永远低于人类。",有关, 畜牲优先级永远低于人类。,0.2174757321675618,0.1842249631881714,0.3833112716674804,0.428003470102946,0.4609532356262207
bili,605,新疆,2023-10-23,它叫豆豆，我18岁高三上学的时候，那条路有五公里远，偶然一次回家给它了我吃剩的烤肠，然后接下来每天都到我们学校门口等我，跟我一起回家，一月份天实在太冷了，我父母还是让它进我家了，现在已经十一岁了,有关, 流浪狗很可怜,0.762271006902059,0.8412188688913981,0.6289907693862915,0.6382526159286499,0.4949469168980916
bili,1360,广东,2023-10-23,大家如果真的想养宠物的话可以考虑养乌龟，没动静，经得住寂寞，耐饿，耐造,无关, 建议养乌龟,0.3202285965283711,0.3020214835802714,0.5144666830698649,0.5076342423756918,0.4887655576070149
bili,232,安徽,2023-10-23,"不说收养流浪狗和向收容机构捐款了。
他们谴责的力度，能有一半放到遗弃，和遛狗不纤绳的人身上，问题都能解决一大半。",有关, 谴责遗弃和遛狗不牵绳的人,0.5961032708485922,0.523705800374349,0.5894205172856649,0.6530019839604696,0.5029787222544352
bili,183,贵州,2023-10-23,我也一直在想，它们真的希望被圈养吗？我邻居就抓了只流浪狗，天天关笼子里，从来不放出来溜，只是偶尔拉出去上厕所，天天白天晚上都爱乱叫…,有关, 流浪狗应该被圈养,0.5781935850779215,0.6429888010025024,0.5798527399698893,0.576830784479777,0.4491825898488362
bili,176,山西,2023-10-23,我就搞不明白一件事，前年我喂刚收养了不到一个月的小狗的时候被咬了手指，去打狂犬疫苗的时候，医生说没有，要从大点的医院调，一开始我以为是小地方没储备，聊了几句才发现，狂犬疫苗全国都不够用的，年年都不够。这还不能说明问题？怎么会有那么多护流浪猫狗的？,有关, 狂犬疫苗全国都不够用,0.28167724609375,0.2680447101593017,0.4714102745056152,0.5220759312311808,0.4611646334330241
bili,204,黑龙江,2023-10-23,养狗的人是单纯因为爱心，还是因为单纯的为了自己高兴？,有关, 养狗的人是单纯因为爱心，还是因为单纯的为了自己高兴？,0.5531955162684122,0.6445371309916178,0.5573413769404093,0.6144620974858602,0.4590773185094197
bili,132,广东,2023-10-23,我可以捐1000w 但我不会捐掉我的小汽车 因为我真有一辆小汽车我可以在网上发表光辉言论 占领道德高地 但我私下不会去干点实事 因为实事可比说话累多了,无关, 光说不做,0.2293981313705444,0.2077291409174601,0.5042103131612142,0.5150356292724609,0.5539284547170004
bili,41,河南,2023-10-24,来看看所谓的有爱心、善良的人说的话，我看到这些我就知道了，背后肯定有推手。,无关, 有爱心、善良的人背后有推手。,0.2338129083315531,0.3032482862472534,0.570720911026001,0.580215851465861,0.6137817700703939
bili,387,江苏,2023-10-23,我最纳闷的是养狗的所有主动性都在养狗人，为什么不谴责制造流浪狗的人，去谴责管理流浪狗的人。,有关, 谴责制造流浪狗的人,0.7869300842285156,0.6981650988260905,0.6461157004038492,0.7042841911315918,0.5347227255503336
bili,334,河北,2023-10-23,人的问题，最后变成狗的问题，从扑咬人的流浪狗该杀，到宠物狗改杀，最后变成所有狗都该杀，舆论的走向莫名其妙，等事情过去恐怕所有人都会觉得滑稽，事情怎么会演变成这个样子,有关, 人的问题，最后变成狗的问题,0.606941024462382,0.583533525466919,0.6031716664632162,0.6593834559122721,0.498360554377238
bili,189,山东,2023-10-23,特别有意思的是，这些明星各种发声就发了一天，到第二天就没有任何人敢再发声了，这一看就是上面发钱的知道效果不好所以不发了,无关, 明星发声,0.2719991604487101,0.2982519070307414,0.5825465520222982,0.5798299312591553,0.612047036488851
bili,83,江西,2023-10-23,"人可以虐待动物无数次，但动物只能咬人一次。
我不是支持虐待狗，只是说人本身就高于一切，一切动物工具都只服务于人。",有关,- 人高于一切,0.1858110427856445,0.2269795735677083,0.517153779665629,0.5327306985855103,0.642260750134786
bili,87,天津,2023-10-23,我也觉得，无论如何都是人类生命至上，好多人说什么生命平等，不可能的，野生动物入侵人类领土伤了人都会第一时间枪毙，狗怎么就有特权了。所以的动物保护，不过是“可爱动物保护”罢了：之前刷到一个撸牛犊的视频，小牛特别可爱，在未知小牛是否为肉用的情况下一堆弹幕刷“刷点孜然更香”，还有一些养猪牛羊当宠物的视频下都有这种弹幕，这时候不谈动物保护了？,有关, 生命平等,0.3439367214838664,0.3856935103734334,0.6272289752960205,0.5913227399190267,0.6905431747436523
bili,106,德国,2023-10-23,强调一点，国外的动保不背这个锅，严格的法律有一部分就是动保推动的。,有关, 国外动保有严格法律,0.4331934849421183,0.4063556989034017,0.6775148709615072,0.6122995615005493,0.6331350008646647
bili,55,四川,2023-10-23,原来大家都挺爱狗的啊，看到满大街流浪狗我还以为大家都不喜欢狗呢,有关, 大家都很爱狗,0.6871203581492106,0.7524309158325195,0.6686766942342123,0.6855902671813965,0.5198799769083658
bili,54,上海,2023-10-23,"我喜欢小动物，算是个精神动保，但不妨碍我支持扑杀野生流浪动物。
很多人把我们反对虐杀和反对扑杀混为一谈，但拜托，我们的诉求就是你扑杀的时候干净利索点，一棍子敲死，或者毒死就完事了，挺好的。
有些人非要虐杀动物，美其名曰自己在清除流浪动物，折腾条狗一虐好几天，且不说这样给人观感极为不好，其次这样杀流浪狗的效率也太低了，有这功夫别人都杀好几车了，根本无法达成扑杀控制流浪动物数量的目的。",有关, 1. 支持扑杀流浪狗。,0.8201814492543539,0.6688375473022461,0.6545717716217041,0.6699539025624593,0.5534669558207194
bili,50,北京,2023-10-23,合法的狗不会怕，非法的和没主的狗应该除，没毛病吧？还有，人权一定高于狗权，这是相关事件判断的必然前提！,有关, 人权高于狗权,0.4246153831481933,0.4175964593887329,0.5582099755605062,0.5932966073354086,0.6918344497680664
bili,45,新疆,2023-10-24,"对不起，我还在忙着养活自己，没时间没精力没耐性养宠物。
偶尔喜欢了就刷刷宠物视频，爱的喜欢的紧了就云养狗，点点赞，投个币，爱的痴了就往那猫咖，宠物店去转转，宠物市场瞧瞧。
好玩的是镇集上的贩子摊位宠物味大，去一两次喜爱之心全无。也就收了心，继续苦作不思养宠。
市里的宠物店虽然惹人爱，但家底单薄，去市里多为公事，少为个人，即有时间，也多用在医院之中，宠物店就去一两次，看价格，知进退。灰溜溜回家……",有关, 没有时间和精力养宠物,0.4341461261113484,0.4643240769704183,0.5545390446980795,0.5829630692799886,0.5331573883692423
bili,48,四川,2023-10-23,大家记住这些所谓的“爱心明星”，杨迪，斓曦，李小冉，薛之谦，陈乔恩等等，还有其他的记不住名字，欢迎大家补充，记住他们的“爱心发声”,无关, 爱心发声,0.3256712754567464,0.3816618124643962,0.5817311604817709,0.5601475238800049,0.6058646043141683
bili,38,天津,2023-10-23,宠物我就养乌龟，在家里溜溜就完了,无关, 养宠物的人应该负责到底,0.5346071322758993,0.5757933457692465,0.6764600276947021,0.7410598595937093,0.6070050398508707
bili,38,河南,2023-10-24,国外的养宠物技术就是比中国好，人家甚至都没和狗见过面，狗就对人家非常衷心，比如有的狗明明在中国生活，但是心永远在人家大洋彼岸的主人那里，中国在这方面真是不行。,有关, 国外养宠物技术比中国好,0.4031066099802653,0.429599404335022,0.584809422492981,0.5876574516296387,0.4880081017812093
bili,36,安徽,2023-10-23,我和我女朋友因为这个事就吵架了，我就和她讲道理，再怎么说这还是一个以人为本的社会，可是她就认死理了，他就是觉得人只会欺负比他弱小的，还说什么你杀了一个人就要把你那一栋楼的人都杀了吗？我说她是诡辩，她又和我扯什么警察不会抓那些家暴的强奸的，就会抓狗，我说你魔怔了，你这样还考公，你政审都过不了，我直接分手，真的三观有很大差异，完全没有自己的判断我家养了十几年狗，现在还有三条狗，狗毕竟是狗还是动物具有兽性，不能把他当人看。,有关, 人和狗都是生命，应该平等对待,0.5652719338734945,0.6083295742670695,0.6088059345881144,0.628161629041036,0.5396284262339274
