platform,liked_count,ip_location,time,content,senta,senta_prob,judge
bili,469,浙江,2023-10-23,应该惩罚弃养和按规定养狗的 不然没有尽头,负向,0.993467656112788,有关
bili,614,浙江,2023-10-23,主要还是管理跟不上发展的节奏，不过很多新鲜事物就是因此诞生的，单纯的谴责和支持都是无用的。管好狗主人是重点，但是对于禁养的犬种和范围也是希望能够更新，然而在这个还需要共同奋斗的社会环境下，人都没有实现共同富裕，谈动物权益有点超前了。,负向,0.4836253293718187,有关
bili,193,北京,2023-10-23,人命关天的时候把注意力转移到流浪狗上就跟夏威夷火灾救狗救猫的新闻效果一样，投资受益比很高,正向,0.9996509856522912,有关
bili,186,广东,2023-10-23,每次都要重申不要爱心过于泛滥，你自己养管好你自己的就行，你不服就直接领养，别喊着让别人领。有的人可能以为四五只，实际上四五百只，大型的能上千。这些每一只都要吃饭，你觉得你掏几百块了不起安心了，剩下了让别人掏是吧,负向,0.9914334807642612,有关
bili,22,江苏,2023-10-23,好像不用长期，就一个月还是几个月的时间，没人领养就无公害化处理了。我看一个在霉国的up说的,正向,0.0,有关
bili,6,广东,2023-10-24,有了爱宠人士才产生了宠物行业，爱宠人士对宠物是有要求，培育过程中符合生物法则的宠物不一定受爱宠人士欢迎，比如说折耳猫，即使宠物主自己绝育，只要有人买宠物销售行业还是会不断培育，与其说宠物带原罪不如说爱宠人士带原罪,负向,0.5447007524430418,有关
bili,209,河北,2023-10-23,国外宠物跟国内比不便宜，我去观摩过国外先进的商品宠物选育繁殖基地，一些劣质种很多都不会流入市场，直接就无害化处理了。对待劣质商品动物都如此，你觉得他们对一些长期没有人领养的动物会怎样。,负向,0.999498489723301,有关
bili,152,贵州,2023-10-23,希望出台法律法规，并严格执行，烈性犬坚决不能养。参考国外，抓捕流浪狗后找领养，超一个月没人领养就安乐。当街到处抓捕当场打死的场面，的确有碍观瞻。,负向,0.999557663244218,有关
bili,140,北京,2023-10-23,应该增加遗弃宠物的成本，以及养宠登记,正向,0.0,有关
bili,119,广东,2023-10-23,这个社会是人创造的社会，不应该把人跟狗的地位划等号，我反对滥杀无辜，我也不反对别人养狗，对狗说不上爱或者恨（我本人挺喜欢看狗狗视频的，UP哈仔十一都关注好几年了，从他几千粉丝开始关注的），但前提是不能威胁到人的安全，围猎是狗的天性，没人管理的流浪狗就是容易围杀弱小，包括人类（2018年湘潭大学发生了一起6条流浪狗围攻一个女学生），狗说破天也只是人类驯化的宠物而已！,正向,0.0,有关
bili,132,江苏,2023-10-23,杰哥讲的很多观点很有前瞻性,正向,0.9999203697031156,无关
bili,106,浙江,2023-10-23,这么爱宠物的都是哪些明星呢,正向,0.999933780244433,无关
bili,82,广东,2023-10-23,混淆视听的语言就是这样的，如果他们真的有爱心怎么不发生说说人权。,负向,0.9999129790734428,无关
bili,93,广东,2023-10-23,当把舆论导向扑杀流浪狗的时候，这场口水战就已经输了，任何人都输了。本来应该抓人，包括但不限于弃养人，偷狗人，毒杀狗的人，遛狗不牵绳的人。现在把火力引到狗身上，人的责任就逃了,负向,0.9998748341265972,有关
bili,77,广东,2023-10-23,家里养的猫也是捡回来的，我是觉得流浪动物很可怜，流浪本就不是它们的错，但我也能理解扑杀，因为这个错误也不应该由其他人来承担，只能希望有一天不再有被抛弃的流浪动物,负向,0.6540489010872221,有关
bili,68,山西,2023-10-23,狗威胁最大的应该是小孩子，大人不去主动撩拨狗也不敢招惹，小孩子真的很容易被狗追，但是小孩子没有在网络发声的条件。建议先跟人共情,负向,0.9985293130420844,有关
bili,57,广东,2023-10-23,宠物行业是彻彻底底的灰色产业，我在宠物医院干过，一个检查收你几千几百，事实上就是几个像我这样的半吊子实习生用的几百块钱的设备，随便弄弄而已。,负向,0.9999026083714746,无关
bili,63,云南,2023-10-23,没有必要去相互攻击，不如推动相关法律法规，去解决流浪动物的源头：遗弃,负向,0.9997918714005892,有关
bili,49,福建,2023-10-23,小鸟的命就不是命了?小鸟为社会作出多少贡献,负向,0.9994600547778524,无关
bili,53,浙江,2023-10-23,宠物行业就是抽象，我养狗，我给狗养好了，我给他送终这是我的责任和义务，同时他也给予我陪伴。抛弃狗的既没对狗负责又不对他人负责，再说到宠物行业，我人看病都没有这么贵，是不是应该也打击一下。最后支持抓流浪狗流浪猫我也有同情心，但是理智的来说宠物不是人，法律社会要对人的安全负责，当然流浪猫也是个问题，关于虐待动物法，我的评价是，法律是为人服务的，虐待动物法应该关注虐待动物对于人的精神影响和社会影响而不是虐待动物是否人道,正向,0.9998797210379172,有关
bili,46,广东,2023-10-23,宠物行业的蛋糕非常肥，但是他实际给到工作的员工的钱非常非常少，我们那时候在广州实习，一个月就刚刚好到广州的最低工资标准，多一分都不给你。,负向,0.8967983778433108,无关
bili,32,广东,2023-10-23,up的观点和我是很像的 就这几年我们家这个小县城都多了很多宠物店和宠物医院 是真的暴利 b站之前很多up在发喂养流浪猫狗的视频 我就一直在呼吁不要喂养 这喂养本质上就是为了满足自己的满足感而使流浪动物走向毁灭 人权是高于狗权的 而且狗也没所谓的狗权 要向西方社会那样看齐。那你首先要看他们是怎么治理流浪动物还有怎么规范养狗人士的 道德是用来律己 不是律人的,正向,0.999260562011429,有关
bili,13,山东,2023-11-22,我去的时候也没看到有什么狗，现在想想还觉得奇怪,负向,0.9838909916064652,无关
bili,8,江苏,2023-11-23,视频里只说了流浪狗，想问一下那流浪猫呢,负向,0.9628466226987876,有关
bili,7,辽宁,2023-11-24, 你没有异曲同工的概念吗？,负向,0.9997118918985172,无关
bili,36,荷兰,2023-11-26,他们一般都是比如白天上午10点多，晚上10点多遛。白天是自由职业者，趁别人上班了溜溜，晚上是正常5、6点下班的打工人，休息休息后10点多不影响别人遛狗。没看见只是因为他们避开了大部分人，他们也不想惹出事,负向,0.9110924990666264,有关
bili,243,四川,2023-11-22,怪不得我在荷兰的时候都没怎么看到过遛狗的感谢up主分享,正向,0.9996752406618016,无关
bili,136,山东,2023-11-22,我今年已经遇到两次朋友圈寻狗启示了，给动物带芯片防丢失，真的对内些喜欢小动物的人，有非常大的帮助，,正向,0.9999102969671724,有关
bili,39,广东,2023-11-22, 那些丢狗的人在养狗的初期也是不舍得花钱植入芯片的，不要看他们丢狗后的样子多么着急，人都是不到黄河心不死。,负向,0.9841791331199836,有关
bili,9,河北,2023-11-22,不至于，狗一年要花一万，芯片才几个钱？,负向,0.999893072110808,无关
bili,7,山东,2023-11-22,中国目前没有完善的这套服务体系吧，悬赏五百，那可是真给钱啊,正向,0.7512855213856184,无关
bili,77,广东,2023-11-22,猫狗带晶片销售，进入宠物店，宠物医院之类场所要扫晶片，扫不出要报警。走丢要挂失，如果在流浪猫狗扫到晶片又没挂失记录的重罚,负向,0.9858022431756446,有关
bili,29,贵州,2023-11-23,你这个的前提是规范宠物医院和诊所，还有黑诊所也不少的。更别提有的狗主猫主，宠物生病了也不给治疗，直接就扔掉，甚至不打疫苗。,负向,0.999826617601478,有关
bili,1540,山东,2023-11-22,提高门槛可太好了，真喜欢猫猫狗狗，真的会花几千去救内个小生命，而不喜欢的人，可能就是懒得收拾或者嫌弃不好看了，就直接丢弃，甚至专门丢在宠物医院。支持提高动物领养门槛，降低饲养和治疗成本,正向,0.9996021188524472,有关
bili,35,湖北,2023-11-23,这才是能实行的原因，中国根本没这个国情能这么做,正向,0.9728160436515764,无关
bili,377,陕西,2023-11-23,咱们国家说白了，全面脱贫才几年啊，基层政府要操心的事很多，没精力去管宠物的事,正向,0.9875153497023988,有关
bili,7,陕西,2023-11-23,看你的ID应该是懂的，能详细说说吗？挺感兴趣的,正向,0.9978852116508534,无关
bili,56,江苏,2023-11-23, 什么叫没精力，中国人多，养宠物的人也多，收他们钱能收多少啊，用这个钱去养管他们的人，到时候百万漕工衣食所系，多少人削尖了脑袋要进这个部门呢，美国不就这套吗，什么抓狗队那是靠美国政府养吗？美国政府连环卫都养不起，他们怎么就有能力去养管宠物的？因为养宠物的人都有钱啊！有钱就能收钱，这部门不就有了吗！,负向,0.9997256586369828,有关
bili,56,广东,2023-11-23,别说了，你来牵头管吧。等你发视频报好消息,正向,0.8661620903497749,无关
bili,35,甘肃,2023-11-23, 你出钱就行 别说什么征税 凭什么我不宠物还要上税？,负向,0.9998827014874756,无关
bili,38,江苏,2023-11-23, 什么意思？征收宠物税吗？这个我支持，但是如果拿纳税人的钱搞，我坚决反对。,负向,0.9997651714866151,有关
bili,107,北京,2023-11-23, 目前还属于次要矛盾，要解决，但不太可能作为主要矛盾投入精力,负向,0.6553765052510698,无关
bili,15,西藏,2023-11-23,征税？会不会放屁也征税？就你们这群提点富人的税，西都被带节奏在那叫了。什么中国税率最高。最高，土豪阶级还一直暴增？什么千万以上净资产的都多少了？,负向,0.9998834167063642,无关
bili,21,福建,2023-11-23,没精力意思是很多人都没脱贫，没吃上饭，就出台保护狗的法律？这不是我们国家会出现的事情，现在狗还是属于财产。,负向,0.9997829912544915,无关
bili,13,江苏,2023-11-23,只收养宠物的人的税，不养的人不收。宠物不是非必需品，你可以不养就不要交税。烟酒现在就是这么干的，你反对我之前先反对烟酒收重税去,负向,0.9996006887073464,无关
bili,13,江苏,2023-11-23,现在问题是狗威胁了人的生活，中国是世界上狂犬疫苗消耗量最大的国家，我觉得很有必要管管，至少比什么焚烧秸秆破坏环境更紧迫,负向,0.9835145535383808,有关
bili,6,辽宁,2023-11-24,这是一方面，还有人口数量和文化性格有关,正向,0.4652820703021234,无关
bili,779,黑龙江,2023-11-23,那可是荷兰，不仅祖上富过，一直富到现在,正向,0.998725343884189,无关
