title,time,like,uname,sex,content,ip,rpid,root,senta,senta_prob
实名支持捕杀流浪狗，畜生的优先级永远在人后面,2023-10-24 04:42:48,129,馬賽克審查官,保密,不严惩遗弃宠物的行为的话，沙再多、领养再多都只能暂时缓解啊[笑哭],IP属地：江苏,191377218192,0,正向,0.9996279824108001
实名支持捕杀流浪狗，畜生的优先级永远在人后面,2023-10-24 01:52:07,101,莫恨别离,保密,中国打了全世界最多的狂犬疫苗，每年还有100多例。真可怕。,IP属地：福建,191358375120,0,正向,0.8788408741599341
实名支持捕杀流浪狗，畜生的优先级永远在人后面,2023-10-24 02:30:22,69,白喻生,男,流浪猫狗是必须给予捕捉的这是毫无疑问的，至于捕捉之后为了不浪费纳税人的钱，不想让猫狗直接被无害化处理或者安乐色，愿意为这些猫狗花钱的人，牵头建立个流浪猫狗基金会，在捕捉后的一个星期到两个星期的暂时圈养时间就由基金会支付，后期领养人需要登记，猫狗安装记录，发现弃养从重处罚等等手段就完事了,IP属地：四川,191361828864,0,正向,0.9998375240437873
实名支持捕杀流浪狗，畜生的优先级永远在人后面,2023-10-24 02:08:12,56,威涯,保密,给动物安乐死从来都不是为了动物，是安慰人的…所谓的给它个痛快，还不是人的主观想法，为了不觉得自己残忍而已，类似的还有解剖大体老师要先上麻药，军马是战友死了要吃也得交换着吃。我的看法是人性是需要装饰的，但不能脱离现实。目前没人能给那么多流浪狗付安乐死的钱，或者说目前没有那个闲钱玩自我满足。,IP属地：新疆,191359821136,0,正向,0.9999170912529607
实名支持捕杀流浪狗，畜生的优先级永远在人后面,2023-10-23 23:32:54,62,后清湖广总督,保密,人权都没保障还考虑畜牲？,IP属地：安徽,191348672608,0,负向,0.4828510654427589
实名支持捕杀流浪狗，畜生的优先级永远在人后面,2023-10-24 02:28:07,53,天冥的星星,男,《100多例已经很低了，我觉得不给他注射疫苗也没事》,IP属地：黑龙江,191361662880,0,正向,0.9912865538990445
实名支持捕杀流浪狗，畜生的优先级永远在人后面,2023-10-24 03:36:15,47,追逐我的未來,男,根据《中华人民共和国家犬管理条例》第四条，凡未注射狂犬病疫苗的犬（包括无标记犬），一律视为野犬，公安人员、民兵以及广大群众都有权捕杀，不负任何责任2。,IP属地：福建,191368758656,0,正向,0.4184905401677952
实名支持捕杀流浪狗，畜生的优先级永远在人后面,2023-10-24 01:31:26,41,藏区高手,保密,我这里 晚上过了九点半 流浪狗比行人都多。流浪狗报团 满大街乱窜 夜里出门不带防身物品真的会害怕。,IP属地：西藏,191356655200,0,正向,0.9387613882083023
实名支持捕杀流浪狗，畜生的优先级永远在人后面,2023-10-24 01:16:22,42,科密佬大,保密,这东西繁殖能力生存能力和耗子是一样的，再加上只要有人养宠物就一定会有一部分成为流浪动物，不论是主观遗弃还是客观上它自己跑了，全面捕杀肯定能控制数量而且不可能灭绝,IP属地：河北,191355390944,0,正向,0.8500202288852066
实名支持捕杀流浪狗，畜生的优先级永远在人后面,2023-10-24 00:30:09,39,拉面配炒饭,男,如果不捕杀也可以，我给这些反对捕杀流浪狗的爱狗人士们出个招，就是成立一个基金会，这些反对捕杀的爱狗人士定期往里面打钱，如果有人被流浪狗咬了，可以申请资金打疫苗，如果因为狂犬病发作人没了，那么也可以申请获得补偿，这样别人就无法反对你们了。,IP属地：山东,191352003232,0,正向,0.9897052530050878
实名支持捕杀流浪狗，畜生的优先级永远在人后面,2023-10-24 00:10:49,34,李景亭mna,保密,"“100多个已经很低了啊”，这是人说的话吗。100多人的离世背后是100多个家庭的破碎，因为没到你头上所以可以很轻松无所谓的说出“100多个人已经很低了啊”这句话，真是丧尽人性的东西。
这波支持户子，畜牲优先级永远低于人类。",IP属地：河北,191350689600,0,正向,0.9992628858959307
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 06:36:40,605,啤酒和烤肉更配,保密,它叫豆豆，我18岁高三上学的时候，那条路有五公里远，偶然一次回家给它了我吃剩的烤肠，然后接下来每天都到我们学校门口等我，跟我一起回家，一月份天实在太冷了，我父母还是让它进我家了，现在已经十一岁了,IP属地：新疆,191262268256,0,负向,0.34382988677867843
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 06:24:46,1360,刺客庭副导师,保密,大家如果真的想养宠物的话可以考虑养乌龟，没动静，经得住寂寞，耐饿，耐造[嘟嘟],IP属地：广东,191261292272,0,正向,0.2666014537920631
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 12:14:30,232,无and空,女,"不说收养流浪狗和向收容机构捐款了。
他们谴责的力度，能有一半放到遗弃，和遛狗不纤绳的人身上，问题都能解决一大半。",IP属地：安徽,191300350704,0,负向,0.9984551081950599
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 06:00:03,183,月若星汉,女,我也一直在想，它们真的希望被圈养吗？我邻居就抓了只流浪狗，天天关笼子里，从来不放出来溜，只是偶尔拉出去上厕所，天天白天晚上都爱乱叫…,IP属地：贵州,191258878816,0,负向,0.9998223263950123
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 04:31:45,176,等不到MHP的十四,保密,我就搞不明白一件事，前年我喂刚收养了不到一个月的小狗的时候被咬了手指，去打狂犬疫苗的时候，医生说没有，要从大点的医院调，一开始我以为是小地方没储备，聊了几句才发现，狂犬疫苗全国都不够用的，年年都不够。这还不能说明问题？怎么会有那么多护流浪猫狗的？,IP属地：山西,191248873536,0,负向,0.9038182261812509
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 19:27:52,204,母龙下山,保密,养狗的人是单纯因为爱心，还是因为单纯的为了自己高兴？,IP属地：黑龙江,191343183936,0,负向,0.999695622231954
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 03:59:28,132,大故事小情节,保密,我可以捐1000w 但我不会捐掉我的小汽车 因为我真有一辆小汽车[脱单doge][脱单doge]我可以在网上发表光辉言论 占领道德高地 但我私下不会去干点实事 因为实事可比说话累多了,IP属地：广东,191244785824,0,负向,0.9907895319090301
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-24 03:32:05,41,直言_,男,来看看所谓的有爱心、善良的人说的话，我看到这些我就知道了，背后肯定有推手。[doge],IP属地：河南,191368155936,0,负向,0.7756246569455669
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 02:07:52,387,大大大唐南,保密,我最纳闷的是养狗的所有主动性都在养狗人，为什么不谴责制造流浪狗的人，去谴责管理流浪狗的人。,IP属地：江苏,191233272704,0,负向,0.9987563186523829
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 10:37:50,334,快乐虎妈在这里,男,人的问题，最后变成狗的问题，从扑咬人的流浪狗该杀，到宠物狗改杀，最后变成所有狗都该杀，舆论的走向莫名其妙，等事情过去恐怕所有人都会觉得滑稽，事情怎么会演变成这个样子,IP属地：河北,191287647072,0,负向,0.9981755002960391
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 04:44:14,189,捕捉雌小鬼,男,特别有意思的是，这些明星各种发声就发了一天，到第二天就没有任何人敢再发声了，这一看就是上面发钱的知道效果不好所以不发了😆,IP属地：山东,191250684224,0,负向,0.9979773239829228
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 07:44:23,83,bili_7744244,保密,"人可以虐待动物无数次，但动物只能咬人一次。
我不是支持虐待狗，只是说人本身就高于一切，一切动物工具都只服务于人。",IP属地：江西,191268567936,0,负向,0.9995457449294634
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 09:19:49,87,安提米AM,保密,我也觉得，无论如何都是人类生命至上，好多人说什么生命平等，不可能的，野生动物入侵人类领土伤了人都会第一时间枪毙，狗怎么就有特权了。所以的动物保护，不过是“可爱动物保护”罢了：之前刷到一个撸牛犊的视频，小牛特别可爱，在未知小牛是否为肉用的情况下一堆弹幕刷“刷点孜然更香”，还有一些养猪牛羊当宠物的视频下都有这种弹幕，这时候不谈动物保护了？,IP属地：天津,191278093600,0,正向,0.9994892532742199
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 02:23:22,106,我是一支二极管,男,强调一点，国外的动保不背这个锅，严格的法律有一部分就是动保推动的。,IP属地：德国,191234852352,0,负向,0.9990391651062538
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 08:39:00,55,鲁班鲁班小卤蛋,保密,原来大家都挺爱狗的啊，看到满大街流浪狗我还以为大家都不喜欢狗呢[傲娇],IP属地：四川,191273843120,0,正向,0.0
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 07:31:21,54,赤原猎犬,男,"我喜欢小动物，算是个精神动保，但不妨碍我支持扑杀野生流浪动物。
很多人把我们反对虐杀和反对扑杀混为一谈，但拜托，我们的诉求就是你扑杀的时候干净利索点，一棍子敲死，或者毒死就完事了，挺好的。
有些人非要虐杀动物，美其名曰自己在清除流浪动物，折腾条狗一虐好几天，且不说这样给人观感极为不好，其次这样杀流浪狗的效率也太低了，有这功夫别人都杀好几车了，根本无法达成扑杀控制流浪动物数量的目的。",IP属地：上海,191267255920,0,正向,0.9892372616850338
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 07:44:12,50,YS思源同志,男,合法的狗不会怕，非法的和没主的狗应该除，没毛病吧？还有，人权一定高于狗权，这是相关事件判断的必然前提！,IP属地：北京,191268489088,0,负向,0.9932280403567724
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-24 03:54:51,45,饭碗里的晚晚,保密,"对不起，我还在忙着养活自己，没时间没精力没耐性养宠物。
偶尔喜欢了就刷刷宠物视频，爱的喜欢的紧了就云养狗，点点赞，投个币，爱的痴了就往那猫咖，宠物店去转转，宠物市场瞧瞧。
好玩的是镇集上的贩子摊位宠物味大，去一两次喜爱之心全无。也就收了心，继续苦作不思养宠。
市里的宠物店虽然惹人爱，但家底单薄，去市里多为公事，少为个人，即有时间，也多用在医院之中，宠物店就去一两次，看价格，知进退。灰溜溜回家……",IP属地：新疆,191370887824,0,正向,0.9990211726999121
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 08:42:58,48,鲁班鲁班小卤蛋,保密,大家记住这些所谓的“爱心明星”，杨迪，斓曦，李小冉，薛之谦，陈乔恩等等，还有其他的记不住名字，欢迎大家补充，记住他们的“爱心发声”,IP属地：四川,191274144864,0,正向,0.9084332067523953
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 07:34:00,38,魔法仙子喵,保密,宠物我就养乌龟，在家里溜溜就完了,IP属地：天津,191267547456,0,负向,0.9997645158451647
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-24 03:27:48,38,直言_,男,国外的养宠物技术就是比中国好，人家甚至都没和狗见过面，狗就对人家非常衷心，比如有的狗明明在中国生活，但是心永远在人家大洋彼岸的主人那里，中国在这方面真是不行。,IP属地：河南,191367855536,0,正向,0.0
一场关于流浪狗的舆论战，证明了一些人的险恶用心,2023-10-23 09:36:52,36,KkOnest,男,我和我女朋友因为这个事就吵架了，我就和她讲道理，再怎么说这还是一个以人为本的社会，可是她就认死理了，他就是觉得人只会欺负比他弱小的，还说什么你杀了一个人就要把你那一栋楼的人都杀了吗？我说她是诡辩，她又和我扯什么警察不会抓那些家暴的强奸的，就会抓狗，我说你魔怔了，你这样还考公，你政审都过不了，我直接分手，真的三观有很大差异，完全没有自己的判断我家养了十几年狗，现在还有三条狗，狗毕竟是狗还是动物具有兽性，不能把他当人看。,IP属地：安徽,191280109504,0,负向,0.9998700064193855
